date,code,strategy,entry_price,stop_loss,take_profit,rsi,volume_ratio,entry_date,exit_date,days_held,exit_price,shares,gross_pnl,net_pnl,pnl_percent,exit_reason,commission,r_r_ratio,hold_days
2023-06-20,FIT,PULLBACK,6.156149999999999,5.7321,7.1,45.56962025316456,,2023-06-20,2023-06-30,10,5.7263679,3248783.736588615,-1396269.096756901,-1454174.6931117654,-7.270873465558828,STOP_LOSS,57905.59635486465,2.2732711174922193,
2023-06-21,FIT,PULLBACK,6.146139999999999,5.7321,7.1,43.96551724137931,,2023-06-21,2023-06-30,9,5.7263679,3254074.915312701,-1365969.8607581328,-1423920.9059669955,-7.1196045298349775,STOP_LOSS,57951.0452088628,2.3535180191223355,
2023-06-22,FIT,PULLBACK,6.226219999999999,5.7321,7.1,47.619047619047606,,2023-06-22,2023-06-30,8,5.7263679,3212221.8617395475,-1605635.8432564198,-1663227.389491535,-8.316136947457675,STOP_LOSS,57591.54623511537,1.8036482885837268,
2023-06-23,FIT,PULLBACK,6.25625,5.7321,7.1,51.131221719457,,2023-06-23,2023-06-30,7,5.7263679,3196803.196803197,-1693928.7912087913,-1751387.898021978,-8.75693949010989,STOP_LOSS,57459.10681318681,1.6412434832979332,
2023-06-26,FIT,PULLBACK,6.036029999999999,5.7321,7.1,44.68085106382979,,2023-06-26,2023-06-30,4,5.7263679,3313436.1492570452,-1026045.5961948491,-1084506.5278005567,-5.4225326390027835,STOP_LOSS,58460.93160570772,3.5918093319905955,
2023-06-27,FIT,PULLBACK,6.036029999999999,5.7321,7.1,42.22222222222224,,2023-06-27,2023-06-30,3,5.7263679,3313436.1492570452,-1026045.5961948491,-1084506.5278005567,-5.4225326390027835,STOP_LOSS,58460.93160570772,3.5918093319905955,
2023-07-11,FIT,PULLBACK,5.895889999999999,5.445,7.1,42.236024844720504,,2023-07-11,2023-08-11,31,6.553439999999999,3392193.5449949037,2230536.8655114006,2167191.0602131337,10.835955301065669,MAX_HOLD,63345.8052982671,2.719101123595509,
2023-08-03,FIT,PULLBACK,6.266259999999999,5.9597999999999995,6.8,55.660377358490564,,2023-08-03,2023-08-09,6,6.7932,3191696.482431307,1681832.544452355,1619309.7956356765,8.096548978178381,TAKE_PROFIT,62522.74881667853,1.7988007994670205,
2023-08-17,FIT,PULLBACK,6.4064,6.207299999999999,7.0,48.03921568627451,,2023-08-17,2023-08-18,1,6.201092699999999,3121878.121878122,-640944.3681318691,-699982.9515796714,-3.499914757898357,STOP_LOSS,59038.5834478022,3.113648157758152,
2024-03-08,FIT,PULLBACK,4.94494,4.8015,5.23,55.33980582524274,,2024-03-08,2024-03-12,4,4.7966985,4044538.457493923,-599568.4477465859,-658669.0950749661,-3.29334547537483,STOP_LOSS,59100.64732838012,2.093862815884469,
2024-03-11,FIT,PULLBACK,4.82482,4.7718,5.23,52.77777777777781,,2024-03-11,2024-03-12,1,4.7670281999999995,4145232.360999996,-239560.43956044118,-299201.0989011005,-1.4960054945055026,STOP_LOSS,59640.65934065933,8.506224066389963,
2024-03-12,FIT,PULLBACK,4.78478,4.7124,5.23,51.35135135135137,,2024-03-12,2024-03-18,6,4.7076876,4179920.49791213,-322240.10299323994,-381756.74283875007,-1.9087837141937503,STOP_LOSS,59516.63984551014,6.65680473372776,
2024-03-15,FIT,PULLBACK,4.834829999999999,4.7124,5.23,43.83561643835616,,2024-03-15,2024-03-18,3,4.7076876,4136650.0993830194,-525943.6215957933,-585154.7061633996,-2.9257735308169983,STOP_LOSS,59211.08456760631,3.4013605442176793,
2024-03-18,FIT,PULLBACK,4.834829999999999,4.6530000000000005,5.23,45.07042253521125,,2024-03-18,2024-04-05,18,4.648347,4136650.0993830194,-771414.9204832397,-830257.7981025148,-4.151288990512574,STOP_LOSS,58842.87761927514,2.2598870056497247,
2024-03-20,FIT,PULLBACK,4.87487,4.6530000000000005,5.23,43.85964912280699,,2024-03-20,2024-04-05,16,4.648347,4102673.5071909614,-929349.9108694155,-987955.8860031114,-4.939779430015557,STOP_LOSS,58605.97513369587,1.6589861751152115,
2024-04-01,FIT,PULLBACK,4.884879999999999,4.752,5.14,58.92857142857139,,2024-04-01,2024-04-03,2,4.747248,4094266.3893483575,-563502.0716987894,-622656.8185912411,-3.1132840929562056,STOP_LOSS,59154.74689245182,2.0312499999999964,
2024-04-02,FIT,PULLBACK,4.854849999999999,4.752,5.11,49.01960784313719,,2024-04-02,2024-04-03,1,4.747248,4119591.748457729,-443276.3113175448,-502611.3968505685,-2.5130569842528425,STOP_LOSS,59335.08553302368,2.6530612244898064,
2024-06-10,FIT,PULLBACK,4.69469,4.583699999999999,4.94,46.15384615384618,,2024-06-10,2024-06-21,11,4.579116299999999,4260132.191901915,-492359.2399072167,-551620.7010473559,-2.7581035052367793,STOP_LOSS,59261.461140139174,2.3518344308560466,
2024-06-13,FIT,PULLBACK,4.714709999999999,4.6035,4.94,59.99999999999996,,2024-06-13,2024-06-19,6,4.5988965,4242042.458602969,-491285.78427941026,-550548.8556029912,-2.752744278014956,STOP_LOSS,59263.07132358089,2.159624413145552,
2024-06-14,FIT,PULLBACK,4.72472,4.6035,4.94,59.09090909090908,,2024-06-14,2024-06-19,5,4.5988965,4233055.080512708,-532617.8059228873,-591818.879214003,-2.959094396070015,STOP_LOSS,59201.07329111567,1.8884120171673975,
2024-06-17,FIT,PULLBACK,4.684679999999999,4.6035,4.94,48.8372093023255,,2024-06-17,2024-06-19,2,4.5988965,4269235.038465808,-366229.92392222694,-425680.5790363436,-2.128402895181718,STOP_LOSS,59450.65511411666,3.398692810457554,
2024-10-02,FIT,PULLBACK,4.36436,4.2174,4.65,57.83132530120479,,2024-10-02,2024-10-07,5,4.2131826,4582573.38991284,-692781.530396209,-751742.3581006146,-3.7587117905030736,STOP_LOSS,58960.82770440569,2.0336605890602986,
2024-11-12,FIT,PULLBACK,4.344339999999999,4.2372000000000005,4.61,52.45901639344265,,2024-11-12,2024-11-13,1,4.2329628,4603691.239635942,-512746.2399351749,-571977.1205752721,-2.8598856028763606,STOP_LOSS,59230.88064009724,2.626459143968893,
2023-04-05,FIT,EMA_CROSS,4.294289999999999,3.9901867712389567,4.719,71.64179104477618,1.9542008010696978,2023-04-05,2023-05-05,30,4.714281000000001,4657347.314689972,1956043.9560439624,1893109.8901098964,9.465549450549481,TAKE_PROFIT,62934.06593406595,,
2024-02-19,FIT,EMA_CROSS,4.834829999999999,4.481772912133149,5.313000000000001,69.62025316455697,2.6080822784077675,2024-02-19,2024-03-21,31,4.96503,4136650.0993830194,538591.8429396704,477783.9551752609,2.3889197758763046,MAX_HOLD,60807.887764409505,,
2024-11-05,FIT,EMA_CROSS,4.4044,4.252051308456007,4.840000000000001,58.536585365853696,1.345130089225463,2024-11-05,2024-11-13,8,4.247799257147551,4540913.631822723,-711110.4479722503,-770043.7823002919,-3.8502189115014596,STOP_LOSS,58933.33432804163,,
2023-05-30,HDG,BREAKOUT,23.783759999999997,22.572,26.136000000000003,64.00862068965517,1.7162044494002398,2023-05-30,2023-06-30,31,25.174799999999998,840909.9318190229,1169739.3515575337,1107984.7425301974,5.539923712650987,MAX_HOLD,61754.6090273363,,
2023-07-13,HDG,BREAKOUT,25.825799999999997,24.509999999999998,28.380000000000003,57.64075067024128,1.6534264673807524,2023-07-13,2023-08-14,32,25.65432,774419.3790705419,-132797.43512301572,-192598.2389703312,-0.962991194851656,MAX_HOLD,59800.803847315474,,
2023-07-17,HDG,BREAKOUT,26.43641,25.089499999999997,29.051000000000002,60.69651741293531,1.5283130144962302,2023-07-17,2023-08-11,25,25.064410499999997,756532.373344187,-1037962.0379620388,-1096405.0949050956,-5.482025474525478,STOP_LOSS,58443.05694305694,,
2024-03-01,HDG,BREAKOUT,23.13311,21.9545,25.421000000000003,67.82407407407403,3.2080017116460913,2024-03-01,2024-04-01,31,23.98599,864561.6607537854,737367.3492236907,676261.2981998551,3.381306490999276,MAX_HOLD,61106.051023835535,,
2023-04-04,HDG,SWING_T+,20.40038,19.360999999999997,22.0104,69.65517241379317,1.3436214805254307,2023-04-04,2023-04-07,3,20.35962,980373.8949960737,-39960.03996003878,-99900.09990009872,-0.4995004995004936,MAX_HOLD,59940.059940059946,,2.0
2023-04-19,HDG,PULLBACK,20.40038,19.8198,22.07,56.939501779359404,,2023-04-19,2023-05-04,15,22.04793,980373.8949960737,1615215.0107007837,1552792.1881847326,7.7639609409236625,TAKE_PROFIT,62422.82251605118,3.0167797215280374,
2023-04-20,HDG,PULLBACK,20.43041,19.8198,22.07,55.43278084714548,,2023-04-20,2023-05-04,14,22.04793,978932.8750622235,1583443.5040706503,1521068.3388145443,7.605341694072722,TAKE_PROFIT,62375.165256105975,2.81260589630634,
2023-04-21,HDG,PULLBACK,20.110089999999996,19.8198,22.07,47.509578544061284,,2023-04-21,2023-05-04,13,22.04793,994525.6336495761,1927231.5539114994,1864340.7065806321,9.321703532903161,TAKE_PROFIT,62890.84733086725,7.327905255366421,
2023-04-24,HDG,PULLBACK,20.720699999999997,19.8198,22.07,52.75862068965517,,2023-04-24,2023-05-04,10,22.04793,965218.3565227045,1281066.7593276326,1219145.1591886412,6.095725795943206,TAKE_PROFIT,61921.600138991445,1.5564644399000265,
2023-05-25,HDG,PULLBACK,22.252229999999997,21.5919,23.21,57.397959183673485,,2023-05-25,2023-05-30,5,23.186790000000002,898786.3238875385,839969.7468523423,778709.7922320637,3.893548961160319,TAKE_PROFIT,61259.95462027851,1.5358094342579505,
2023-07-10,HDG,PULLBACK,24.64462,23.8887,25.75,45.65217391304348,,2023-07-10,2023-07-13,3,25.72425,811536.1486604379,876158.7721782699,814844.5340200025,4.074222670100013,TAKE_PROFIT,61314.238158267406,1.545193491043344,
2023-08-03,HDG,PULLBACK,25.905879999999996,25.621199999999998,27.55,51.32743362831856,,2023-08-03,2023-08-04,1,25.5955788,772025.5015463672,-239560.43956043792,-299201.09890109726,-1.4960054945054864,STOP_LOSS,59640.659340659346,6.452859350850064,
2023-08-04,HDG,PULLBACK,25.86584,25.254900000000003,27.55,42.710997442455245,,2023-08-04,2023-08-11,7,25.229645100000003,773220.5874620735,-491918.99431837205,-551181.1158268945,-2.7559055791344726,STOP_LOSS,59262.12150852244,2.922577337207331,
2023-08-07,HDG,PULLBACK,25.825799999999997,25.254900000000003,27.55,43.15245478036179,,2023-08-07,2023-08-11,4,25.229645100000003,774419.3790705419,-461673.90748785704,-520981.39662662527,-2.604906983133126,STOP_LOSS,59307.489138768215,3.2104201064025073,
2023-08-08,HDG,PULLBACK,26.066039999999997,25.254900000000003,27.55,50.0,,2023-08-08,2023-08-11,3,25.229645100000003,767281.8732726568,-641750.6456676925,-700788.019699191,-3.503940098495955,STOP_LOSS,59037.37403149846,1.9233218698255108,
2023-08-10,HDG,PULLBACK,25.86584,25.254900000000003,27.55,40.63260340632605,,2023-08-10,2023-08-11,1,25.229645100000003,773220.5874620735,-491918.99431837205,-551181.1158268945,-2.7559055791344726,STOP_LOSS,59262.12150852244,2.922577337207331,
2023-08-14,HDG,PULLBACK,25.705679999999997,24.7302,27.55,42.06185567010311,,2023-08-14,2023-08-18,4,24.7054698,778038.1612157314,-778201.7048372173,-837034.4022799615,-4.185172011399808,STOP_LOSS,58832.697442744175,1.9688355443251226,
2023-08-15,HDG,PULLBACK,25.495469999999997,24.7302,27.55,43.49680170575694,,2023-08-15,2023-08-18,3,24.7054698,784453.0812728694,-619718.0910961814,-678788.5139595371,-3.393942569797686,STOP_LOSS,59070.42286335573,2.81157069478238,
2023-12-15,HDG,PULLBACK,22.69267,21.879,23.97,51.72413793103452,,2023-12-15,2024-01-03,19,21.857121000000003,881341.8606096153,-736404.3102905006,-795299.7038250649,-3.9764985191253244,STOP_LOSS,58895.39353456425,1.6434892541087187,
2023-12-18,HDG,PULLBACK,22.642619999999997,21.879,23.97,53.278688524590194,,2023-12-18,2024-01-03,16,21.857121000000003,883290.007958443,-693823.4179613441,-752782.6828344021,-3.7639134141720105,STOP_LOSS,58959.26487305798,1.8218623481781355,
2023-12-19,HDG,PULLBACK,22.642619999999997,21.879,23.97,51.6949152542373,,2023-12-19,2024-01-03,15,21.857121000000003,883290.007958443,-693823.4179613441,-752782.6828344021,-3.7639134141720105,STOP_LOSS,58959.26487305798,1.8218623481781355,
2023-12-20,HDG,PULLBACK,22.602579999999996,21.879,23.97,51.69491525423725,,2023-12-20,2024-01-03,14,21.857121000000003,884854.7378219656,-659622.9280020186,-718633.4936100156,-3.5931674680500776,STOP_LOSS,59010.56560799698,1.9828815977175558,
2023-12-29,HDG,PULLBACK,22.48246,21.8295,23.85,43.98826979472141,,2023-12-29,2024-01-03,5,21.8076705,889582.367765805,-600280.841153503,-659380.4198917728,-3.296902099458864,STOP_LOSS,59099.578738269745,2.204599524187149,
2024-04-05,HDG,PULLBACK,23.213189999999997,22.9581,24.94,45.78005115089516,,2024-04-05,2024-04-08,3,22.9351419,861579.1280733068,-239560.4395604361,-299201.09890109545,-1.4960054945054773,STOP_LOSS,59640.659340659346,7.546356188012089,
2024-04-09,HDG,PULLBACK,23.213189999999997,22.562099999999997,24.94,44.0963855421687,,2024-04-09,2024-04-15,6,22.5395379,861579.1280733068,-580404.5889427505,-639533.9820593364,-3.197669910296682,STOP_LOSS,59129.39311658588,2.7870680044592917,
2024-04-10,HDG,PULLBACK,23.25323,22.562099999999997,24.94,41.11675126903554,,2024-04-10,2024-04-15,5,22.5395379,860095.5652182514,-613843.4101413003,-672922.6450260883,-3.3646132251304417,STOP_LOSS,59079.23488478805,2.5602635125018613,
2024-04-11,HDG,PULLBACK,23.213189999999997,22.562099999999997,24.94,42.519685039370074,,2024-04-11,2024-04-15,4,22.5395379,861579.1280733068,-580404.5889427505,-639533.9820593364,-3.197669910296682,STOP_LOSS,59129.39311658588,2.7870680044592917,
2024-04-12,HDG,PULLBACK,23.303279999999997,22.562099999999997,24.82,47.76536312849162,,2024-04-12,2024-04-15,3,22.5395379,858248.2809286934,-655480.3443978687,-714497.1238812719,-3.57248561940636,STOP_LOSS,59016.779483403196,2.145145563448936,
2024-06-14,HDG,PULLBACK,26.43641,26.1459,29.18,49.04761904761904,,2024-06-14,2024-06-17,3,26.1197541,756532.373344187,-239560.43956043737,-299201.09890109673,-1.4960054945054837,STOP_LOSS,59640.659340659346,10.48845134418784,
2024-06-21,HDG,PULLBACK,26.71669,25.621199999999998,29.18,43.20557491289201,,2024-06-21,2024-06-24,3,25.5955788,748595.727988759,-839259.0549203523,-898000.1663379718,-4.4900008316898585,STOP_LOSS,58741.11141761947,2.3297155688622673,
2024-07-04,HDG,PULLBACK,26.5265,24.75,29.18,50.62240663900415,,2024-07-04,2024-07-10,6,29.15082,753963.0181139616,1978640.2276968323,1915672.267355287,9.578361336776435,TAKE_PROFIT,62967.96034154525,1.5314285714285714,
2024-07-17,HDG,PULLBACK,27.477449999999997,25.7895,30.0,59.746835443037966,,2024-07-17,2024-07-23,6,25.763710500000002,727869.5803285968,-1247378.850657536,-1305507.7823815497,-6.527538911907749,STOP_LOSS,58128.931724013695,1.5356820234869029,
2024-09-30,HDG,PULLBACK,25.435409999999997,24.522299999999998,26.82,48.41628959276017,,2024-09-30,2024-10-21,21,24.497777699999997,786305.3907918135,-737265.3320705274,-796159.4340724216,-3.9807971703621083,STOP_LOSS,58894.10200189421,1.5883744508279782,
2024-10-01,HDG,PULLBACK,25.665639999999996,24.9282,26.82,54.73441108545034,,2024-10-01,2024-10-03,2,24.9032718,779251.9492987513,-594076.9059333783,-653185.7905744782,-3.2659289528723914,STOP_LOSS,59108.88464109994,1.6577690362461357,
2024-10-02,HDG,PULLBACK,25.435409999999997,24.9282,26.82,52.54988913525499,,2024-10-02,2024-10-03,1,24.9032718,786305.3907918135,-418423.13530625106,-477795.5006032917,-2.3889775030164584,STOP_LOSS,59372.36529704062,2.9265255292652568,
2024-12-24,HDG,PULLBACK,27.297269999999997,26.6805,28.55,59.38628158844763,,2024-12-24,2024-12-27,3,26.653819499999997,732674.0000007327,-471439.45163747156,-530732.2924600154,-2.653661462300077,STOP_LOSS,59292.84082254379,2.17133163698049,
2023-04-06,HDG,EMA_CROSS,20.560539999999996,19.434182614680957,22.594,64.26666666666671,1.7970896002472938,2023-04-06,2023-05-08,32,21.65832,972737.0973719563,1067851.33075299,1006249.5537568606,5.0312477687843025,MAX_HOLD,61601.77699612948,,
2023-12-07,HDG,EMA_CROSS,23.6236,22.27411291307039,25.960000000000004,66.6666666666667,1.4591900844320975,2023-12-07,2023-12-14,7,22.25183880015732,846611.0161025416,-1161348.1432488533,-1219606.12103398,-6.0980306051699005,STOP_LOSS,58257.97778512672,,
2024-03-05,HDG,EMA_CROSS,23.543519999999997,21.494831823214597,25.872,69.47608200455579,1.910800787647327,2024-03-05,2024-04-05,31,23.16681,849490.6454090128,-320011.62103202555,-379531.6036004775,-1.8976580180023874,MAX_HOLD,59519.98256845196,,
2024-05-20,HDG,EMA_CROSS,25.495469999999997,22.07621875721027,28.017,85.32608695652179,5.756550659635659,2024-05-20,2024-05-28,8,27.988983,784453.0812728694,1956043.9560439591,1893109.8901098932,9.465549450549466,TAKE_PROFIT,62934.06593406594,,
2023-07-11,BAF,BREAKOUT,17.807789999999997,16.900499999999997,19.569,69.35483870967738,1.6695570097409906,2023-07-11,2023-07-20,9,16.8835995,1123103.9898830794,-1037962.037962036,-1096405.0949050928,-5.482025474525464,STOP_LOSS,58443.056943056945,,
2023-09-28,BAF,BREAKOUT,15.755739999999998,14.953,17.314,63.496932515337434,1.5906513469637191,2023-09-28,2023-10-30,32,16.183799999999998,1269378.6518437092,543370.2257082185,482555.1703696562,2.4127758518482807,MAX_HOLD,60815.05533856232,,
2024-09-10,BAF,BREAKOUT,19.069049999999997,18.0975,20.955000000000002,61.22448979591835,4.3927880741337635,2024-09-10,2024-09-20,10,20.934045,1048819.9464577418,1956043.9560439603,1893109.8901098943,9.465549450549474,TAKE_PROFIT,62934.06593406593,,
2024-11-15,BAF,BREAKOUT,23.3233,22.134999999999998,25.630000000000003,64.81481481481484,1.7671347875885048,2024-11-15,2024-12-06,21,25.604370000000003,857511.587125321,1956043.956043959,1893109.890109893,9.465549450549466,TAKE_PROFIT,62934.06593406594,,
2023-05-12,BAF,SWING_T+,15.965949999999998,15.152499999999998,17.226,69.35483870967742,1.2486162955177778,2023-05-12,2023-05-15,3,15.724260000000001,1252665.8294683376,-302756.8043241983,-362302.66911771195,-1.81151334558856,MAX_HOLD,59545.8647935137,,2.0
2023-07-11,BAF,SWING_T+,17.807789999999997,16.900499999999997,19.2132,69.35483870967738,1.6695570097409906,2023-07-11,2023-07-14,3,17.49249,1123103.9898830794,-354114.6880101316,-413583.5159781164,-2.0679175798905822,MAX_HOLD,59468.827967984806,,2.0
2023-09-29,BAF,SWING_T+,15.795779999999997,14.990999999999998,17.0424,69.86754966887416,1.2029106193188872,2023-09-29,2023-10-02,3,16.57341,1266160.9619784527,984604.7488633068,923127.8417400118,4.615639208700059,MAX_HOLD,61476.907123294965,,2.0
2023-03-21,BAF,PULLBACK,14.06405,13.7709,15.18,40.445859872611464,,2023-03-21,2023-04-17,27,15.164819999999999,1422065.4790049808,1565367.0173243112,1503018.9667983248,7.515094833991625,TAKE_PROFIT,62348.050525986466,4.048728054460742,
2023-03-23,BAF,PULLBACK,13.953939999999998,13.7016,15.18,40.95563139931738,,2023-03-23,2023-04-17,25,15.164819999999999,1433286.9426126243,1735538.4930707763,1672935.1853311702,8.36467592665585,TAKE_PROFIT,62603.307739606156,5.201342281879187,
2023-03-24,BAF,PULLBACK,14.06405,13.7016,15.18,44.10774410774412,,2023-03-24,2023-04-17,24,15.164819999999999,1422065.4790049808,1565367.0173243112,1503018.9667983248,7.515094833991625,TAKE_PROFIT,62348.050525986466,3.2433983926521064,
2023-03-27,BAF,PULLBACK,13.993979999999999,13.7016,15.18,43.0921052631579,,2023-03-27,2023-04-17,21,15.164819999999999,1429185.978542202,1673348.1111163518,1610838.0889496773,8.054190444748386,TAKE_PROFIT,62510.022166674535,4.310344827586184,
2023-03-28,BAF,PULLBACK,14.134119999999998,13.7016,15.18,43.0921052631579,,2023-03-28,2023-04-17,20,15.164819999999999,1415015.5793215286,1458456.5576067013,1396268.8727702913,6.9813443638514565,TAKE_PROFIT,62187.68483641005,2.533460803059274,
2023-04-21,BAF,PULLBACK,14.694679999999998,14.256,15.46,57.83132530120483,,2023-04-21,2023-04-25,4,14.241744,1361036.7833801077,-616462.5565170492,-675537.8626822736,-3.377689313411368,STOP_LOSS,59075.30616522442,1.8396226415094388,
2023-04-24,BAF,PULLBACK,14.414399999999999,14.226299999999998,15.46,47.843137254901976,,2023-04-24,2023-04-25,1,14.212073699999998,1387501.3875013876,-280728.02197802346,-340306.92994505644,-1.7015346497252823,STOP_LOSS,59578.90796703297,6.10247553252728,
2023-04-25,BAF,PULLBACK,14.34433,14.0778,15.46,45.945945945945965,,2023-04-25,2023-05-04,9,14.063722199999999,1394279.1332882051,-391245.6001779104,-450658.73177764355,-2.253293658888218,STOP_LOSS,59413.13159973314,4.480570975416335,
2023-04-26,BAF,PULLBACK,14.484469999999998,13.9392,15.46,48.717948717948744,,2023-04-26,2023-05-08,12,15.444540000000002,1380789.217693157,1325654.3042306742,1263665.822774328,6.31832911387164,TAKE_PROFIT,61988.48145634601,1.8651092690278792,
2023-04-27,BAF,PULLBACK,14.524509999999998,13.9392,15.46,50.740740740740726,,2023-04-27,2023-05-08,11,15.444540000000002,1376982.7691261189,1266865.4570791088,1204965.1588934902,6.024825794467451,TAKE_PROFIT,61900.29818561867,1.6643307638402256,
2023-04-28,BAF,PULLBACK,14.414399999999999,13.9392,15.46,41.463414634146346,,2023-04-28,2023-05-08,10,15.444540000000002,1387501.3875013876,1429320.6793206835,1367176.6983017025,6.835883491508513,TAKE_PROFIT,62143.98101898102,2.3003472222222197,
2023-06-09,BAF,PULLBACK,16.53652,16.077599999999997,17.4,45.247148288973385,,2023-06-09,2023-06-12,3,16.061522399999998,1209444.3087179165,-574483.1439746716,-633621.4192587096,-3.168107096293548,STOP_LOSS,59138.27528403799,1.9891500904158983,
2023-06-14,BAF,PULLBACK,16.25624,15.7608,17.4,40.89219330855016,,2023-06-14,2023-07-10,26,17.3826,1230296.79679926,1385757.1000428167,1323678.4643927524,6.618392321963762,TAKE_PROFIT,62078.63565006423,2.420701168614364,
2023-06-16,BAF,PULLBACK,16.25624,15.7608,17.4,40.96774193548386,,2023-06-16,2023-07-10,24,17.3826,1230296.79679926,1385757.1000428167,1323678.4643927524,6.618392321963762,TAKE_PROFIT,62078.63565006423,2.420701168614364,
2023-06-19,BAF,PULLBACK,16.18617,15.7608,17.4,40.96774193548391,,2023-06-19,2023-07-10,21,17.3826,1235622.756958564,1478336.135107934,1416118.6309052722,7.080593154526362,TAKE_PROFIT,62217.504202661905,3.005865102639274,
2023-06-26,BAF,PULLBACK,16.25624,15.7608,17.15,41.139240506329095,,2023-06-26,2023-07-04,8,17.132849999999998,1230296.79679926,1078490.4750421986,1016872.7393296353,5.084363696648177,TAKE_PROFIT,61617.7357125633,1.8989983305509235,
2023-06-29,BAF,PULLBACK,16.146129999999996,15.7608,17.15,43.47826086956522,,2023-06-29,2023-07-04,5,17.132849999999998,1238686.9175461864,1222237.1552811752,1160403.7995482534,5.802018997741267,TAKE_PROFIT,61833.35573292176,2.762730227518964,
2023-06-30,BAF,PULLBACK,16.216199999999997,15.6915,17.15,52.091254752851704,,2023-06-30,2023-07-04,4,17.132849999999998,1233334.5666679002,1130536.1305361316,1068840.3263403273,5.344201631701637,TAKE_PROFIT,61695.8041958042,1.868239921337266,
2023-07-03,BAF,PULLBACK,16.216199999999997,15.6915,17.15,44.49339207048459,,2023-07-03,2023-07-04,1,17.132849999999998,1233334.5666679002,1130536.1305361316,1068840.3263403273,5.344201631701637,TAKE_PROFIT,61695.8041958042,1.868239921337266,
2023-07-24,BAF,PULLBACK,16.996979999999997,16.5627,17.97,49.36170212765955,,2023-07-24,2023-07-26,2,16.546137299999998,1176679.621909304,-530497.4177765687,-589701.6716499039,-2.9485083582495193,STOP_LOSS,59204.25387333515,2.3723939611789993,
2023-07-25,BAF,PULLBACK,16.85684,16.5627,17.97,46.586345381526066,,2023-07-25,2023-07-26,1,16.546137299999998,1186461.9940629443,-368636.945002741,-428083.9895852369,-2.1404199479261843,STOP_LOSS,59447.04458249589,4.075009015506663,
2023-07-26,BAF,PULLBACK,16.74673,16.3548,17.97,48.53556485355648,,2023-07-26,2023-07-28,2,16.338445200000002,1194262.9994034658,-487599.4298588406,-546868.0307140524,-2.734340153570262,STOP_LOSS,59268.60085521174,3.304904051172708,
2023-12-14,BAF,PULLBACK,17.94793,17.473499999999998,18.78,44.72573839662448,,2023-12-14,2024-01-03,20,18.76122,1114334.6335761284,906277.2141411317,844917.79831992,4.2245889915995996,TAKE_PROFIT,61359.4158212117,1.8619934282584838,
2023-12-15,BAF,PULLBACK,17.94793,17.473499999999998,18.78,50.96153846153844,,2023-12-15,2024-01-03,19,18.76122,1114334.6335761284,906277.2141411317,844917.79831992,4.2245889915995996,TAKE_PROFIT,61359.4158212117,1.8619934282584838,
2023-12-18,BAF,PULLBACK,17.90789,17.473499999999998,18.78,53.53535353535354,,2023-12-18,2024-01-03,16,18.76122,1116826.158749021,953021.2660453056,891591.7341462377,4.4579586707311885,TAKE_PROFIT,61429.53189906796,2.136854741896746,
2023-12-19,BAF,PULLBACK,17.94793,17.473499999999998,18.78,46.82080924855494,,2023-12-19,2024-01-03,15,18.76122,1114334.6335761284,906277.2141411317,844917.79831992,4.2245889915995996,TAKE_PROFIT,61359.4158212117,1.8619934282584838,
2023-12-20,BAF,PULLBACK,17.87786,17.4042,18.78,47.928994082840234,,2023-12-20,2024-01-03,14,18.76122,1118702.1265408725,988216.7105011487,926734.385435397,4.6336719271769855,TAKE_PROFIT,61482.32506575172,2.018429135585787,
2024-01-08,BAF,PULLBACK,18.15814,17.7507,18.78,58.6206896551724,,2024-01-08,2024-01-10,2,17.732949299999998,1101434.398016537,-468319.66269673186,-527617.1832026867,-2.6380859160134333,STOP_LOSS,59297.52050595491,1.6439763678397046,
2024-01-09,BAF,PULLBACK,18.128109999999996,17.7903,18.78,56.249999999999964,,2024-01-09,2024-01-10,1,17.772509699999997,1103258.9718398666,-392319.22136394697,-451730.74253190105,-2.2586537126595054,STOP_LOSS,59411.52116795408,2.0957147325617758,
2024-04-01,BAF,PULLBACK,19.56955,19.2159,20.61,51.64319248826292,,2024-04-01,2024-04-02,1,19.196684100000002,1021995.9069063929,-381067.42362496554,-440495.8224895281,-2.202479112447641,STOP_LOSS,59428.39886456255,3.1727027835977273,
2024-06-06,BAF,PULLBACK,22.022,21.78,23.45,48.648648648648624,,2024-06-06,2024-06-14,8,21.75822,908182.7263645446,-239560.43956043688,-299201.0989010962,-1.496005494505481,STOP_LOSS,59640.659340659346,6.590909090909122,
2024-06-07,BAF,PULLBACK,22.222199999999997,21.78,23.45,45.7142857142857,,2024-06-07,2024-06-14,7,21.75822,900000.9000009001,-417582.4175824139,-476956.0439560403,-2.3847802197802017,STOP_LOSS,59373.62637362638,2.976190476190489,
2024-06-11,BAF,PULLBACK,22.3223,21.78,23.45,50.66666666666668,,2024-06-11,2024-06-14,3,21.75822,895965.0215255597,-505395.94934213505,-564637.8554181219,-2.8231892770906093,STOP_LOSS,59241.9060759868,2.211538461538461,
2024-06-12,BAF,PULLBACK,22.3223,21.78,23.45,44.77611940298511,,2024-06-12,2024-06-14,2,21.75822,895965.0215255597,-505395.94934213505,-564637.8554181219,-2.8231892770906093,STOP_LOSS,59241.9060759868,2.211538461538461,
