date,code,strategy,entry_price,stop_loss,take_profit,rsi,volume_ratio,entry_date,exit_date,days_held,exit_price,shares,gross_pnl,net_pnl,pnl_percent,exit_reason,commission,r_r_ratio,hold_days
2024-01-24,PVV,PULLBACK,1.9018999999999997,1.881,2.1,50.0,,2024-01-24,2024-01-26,2,1.879119,10515799.989484202,-239560.43956043664,-299201.098901096,-1.49600549450548,STOP_LOSS,59640.659340659346,10.526315789473745,
2024-03-22,PVX,PULLBACK,2.2022,2.079,2.5,50.0,,2024-03-22,2024-04-19,28,2.076921,9081827.263645446,-1137762.237762237,-1196055.5944055936,-5.9802779720279675,STOP_LOSS,58293.356643356645,2.479338842975205,
2024-04-05,PVX,PULLBACK,2.2022,2.079,2.5,50.0,,2024-04-05,2024-04-19,14,2.076921,9081827.263645446,-1137762.237762237,-1196055.5944055936,-5.9802779720279675,STOP_LOSS,58293.356643356645,2.479338842975205,
2024-04-08,PVX,PULLBACK,2.2022,2.079,2.5,50.0,,2024-04-08,2024-04-19,11,2.076921,9081827.263645446,-1137762.237762237,-1196055.5944055936,-5.9802779720279675,STOP_LOSS,58293.356643356645,2.479338842975205,
2024-04-09,PVX,PULLBACK,2.2022,2.079,2.5,50.0,,2024-04-09,2024-04-19,10,2.076921,9081827.263645446,-1137762.237762237,-1196055.5944055936,-5.9802779720279675,STOP_LOSS,58293.356643356645,2.479338842975205,
2024-04-10,PVX,PULLBACK,2.2022,2.079,2.5,50.0,,2024-04-10,2024-04-19,9,2.076921,9081827.263645446,-1137762.237762237,-1196055.5944055936,-5.9802779720279675,STOP_LOSS,58293.356643356645,2.479338842975205,
2024-04-11,PVX,PULLBACK,2.2022,2.079,2.5,50.0,,2024-04-11,2024-04-19,8,2.076921,9081827.263645446,-1137762.237762237,-1196055.5944055936,-5.9802779720279675,STOP_LOSS,58293.356643356645,2.479338842975205,
2024-06-24,PVX,PULLBACK,2.3022999999999993,2.178,2.7,57.142857142857125,,2024-06-24,2024-06-28,4,2.175822,8686965.208704341,-1098709.9856665006,-1157061.920688001,-5.785309603440005,STOP_LOSS,58351.93502150025,3.27868852459017,
2024-06-25,PVX,PULLBACK,2.3022999999999993,2.178,2.7,57.142857142857125,,2024-06-25,2024-06-28,3,2.175822,8686965.208704341,-1098709.9856665006,-1157061.920688001,-5.785309603440005,STOP_LOSS,58351.93502150025,3.27868852459017,
2024-06-26,PVX,PULLBACK,2.3022999999999993,2.178,2.7,57.142857142857125,,2024-06-26,2024-06-28,2,2.175822,8686965.208704341,-1098709.9856665006,-1157061.920688001,-5.785309603440005,STOP_LOSS,58351.93502150025,3.27868852459017,
2024-07-12,PVX,EMA_CROSS,2.4023999999999996,2.144114092455301,2.64,60.000000000000014,9.210357041454333,2024-07-12,2024-07-26,14,2.1419699783628454,8325008.325008326,-2168082.0982114077,-2224829.9750640905,-11.124149875320452,STOP_LOSS,56747.87685268289,,
2024-02-22,PXS,BREAKOUT,4.504499999999999,4.2749999999999995,4.95,59.999999999999986,2.55848848088207,2024-02-22,2024-02-23,1,4.270725,4440004.440004441,-1037962.0379620366,-1096405.0949050935,-5.482025474525468,STOP_LOSS,58443.056943056945,,
2024-04-01,PXS,BREAKOUT,4.804799999999999,4.56,5.28,68.74999999999994,5.08227465652627,2024-04-01,2024-04-11,10,4.55544,4162504.162504163,-1037962.0379620354,-1096405.0949050924,-5.482025474525462,STOP_LOSS,58443.056943056945,,
2024-04-10,PXS,PULLBACK,4.604599999999999,4.257,5.2,55.55555555555553,,2024-04-10,2024-04-15,5,4.252743,4343482.604352171,-1528284.7587195372,-1585992.331581458,-7.92996165790729,STOP_LOSS,57707.57286192069,1.7492711370262408,
2024-04-01,PXS,EMA_CROSS,4.804799999999999,4.263216195889703,5.28,68.74999999999994,5.08227465652627,2024-04-01,2024-04-15,14,4.258952979693813,4162504.162504163,-2272090.4941149945,-2328682.358373822,-11.643411791869111,STOP_LOSS,56591.86425882751,,
2024-01-05,QBS,PULLBACK,2.36236,2.2869,2.51,40.90909090909089,,2024-01-05,2024-01-15,10,2.2846131,8466110.161025416,-658213.8200782246,-717226.4993481073,-3.5861324967405364,STOP_LOSS,59012.67926988266,2.0519835841313334,
2024-01-09,RDP,BREAKOUT,9.769759999999998,9.272,10.736,65.13761467889917,8.41360176677019,2024-01-09,2024-01-12,3,9.262728000000001,2047133.1946741787,-1037962.0379620321,-1096405.0949050891,-5.482025474525446,STOP_LOSS,58443.05694305696,,
2024-01-26,SPI,BREAKOUT,3.4033999999999995,3.23,3.74,62.49999999999998,5.6894965118015355,2024-01-26,2024-01-30,4,3.22677,5876476.464711759,-1037962.0379620345,-1096405.0949050914,-5.482025474525457,STOP_LOSS,58443.056943056945,,
2024-01-29,SPI,BREAKOUT,3.5035,3.3249999999999997,3.8500000000000005,66.66666666666666,7.2149518026635615,2024-01-29,2024-01-30,1,3.321675,5708577.137148566,-1037962.0379620374,-1096405.0949050942,-5.4820254745254715,STOP_LOSS,58443.056943056945,,
2024-09-06,SPI,BREAKOUT,2.4023999999999996,2.28,2.64,63.63636363636362,3.3163186388244394,2024-09-06,2024-09-10,4,2.63736,8325008.325008326,1956043.9560439605,1893109.8901098946,9.465549450549473,TAKE_PROFIT,62934.06593406594,,
2024-09-09,SPI,BREAKOUT,2.6026,2.4699999999999998,2.8600000000000003,66.66666666666666,4.729425695677916,2024-09-09,2024-09-11,2,2.8571400000000002,7684623.069238454,1956043.9560439594,1893109.8901098934,9.465549450549467,TAKE_PROFIT,62934.06593406594,,
2024-01-29,SPI,SWING_T+,3.5035,3.3249999999999997,3.7800000000000002,66.66666666666666,7.2149518026635615,2024-01-29,2024-01-30,1,3.321675,5708577.137148566,-1037962.0379620374,-1096405.0949050942,-5.4820254745254715,STOP_LOSS,58443.056943056945,,2.0
2024-09-09,SPI,SWING_T+,2.6026,2.4699999999999998,2.8080000000000003,66.66666666666666,4.729425695677916,2024-09-09,2024-09-11,2,2.8051920000000004,7684623.069238454,1556843.1568431612,1494507.8921078965,7.472539460539483,TAKE_PROFIT,62335.26473526474,,2.0
2024-02-07,SPI,PULLBACK,3.2032,2.9699999999999998,3.7,57.14285714285715,,2024-02-07,2024-03-11,33,3.1968,6243756.243756244,-39960.03996003833,-99900.09990009828,-0.4995004995004914,MAX_HOLD,59940.059940059946,2.1739130434782568,
2024-02-20,SPI,PULLBACK,3.2032,3.168,3.7,50.0,,2024-02-20,2024-02-28,8,3.164832,6243756.243756244,-239560.43956043792,-299201.09890109726,-1.4960054945054864,STOP_LOSS,59640.659340659346,15.624999999999986,
2024-02-21,SPI,PULLBACK,3.2032,3.168,3.7,53.33333333333334,,2024-02-21,2024-02-28,7,3.164832,6243756.243756244,-239560.43956043792,-299201.09890109726,-1.4960054945054864,STOP_LOSS,59640.659340659346,15.624999999999986,
2024-02-26,SPI,PULLBACK,3.3032999999999992,3.168,3.7,50.0,,2024-02-26,2024-02-28,2,3.164832,6054551.509096965,-838361.6383616334,-897104.0959040909,-4.485520479520455,STOP_LOSS,58742.45754245755,3.0303030303030405,
2024-10-07,SPI,PULLBACK,4.004,3.564,6.0,51.020408163265316,,2024-10-07,2024-10-10,3,3.560436,4995004.995004996,-2215604.395604393,-2272280.9890109864,-11.361404945054932,STOP_LOSS,56676.59340659341,4.587155963302753,
2024-09-11,SPI,EMA_CROSS,2.8027999999999995,2.2358510841070967,3.08,76.9230769230769,9.32153048744977,2024-09-11,2024-09-13,2,3.07692,7135721.421435708,1956043.956043959,1893109.890109893,9.465549450549466,TAKE_PROFIT,62934.06593406594,,
2024-05-30,SRA,BREAKOUT,4.004,3.8,4.4,60.0,3.6752527598210945,2024-05-30,2024-05-31,1,4.3956,4995004.995004996,1956043.9560439582,1893109.8901098922,9.465549450549462,TAKE_PROFIT,62934.06593406594,,
2024-05-31,SRA,BREAKOUT,4.4044,4.18,4.840000000000001,61.904761904761905,2.4485863926732523,2024-05-31,2024-06-05,5,4.835160000000001,4540913.631822723,1956043.9560439612,1893109.8901098953,9.465549450549476,TAKE_PROFIT,62934.06593406595,,
2024-05-31,SRA,SWING_T+,4.4044,4.18,4.752000000000001,61.904761904761905,2.4485863926732523,2024-05-31,2024-06-03,3,4.5954,4540913.631822723,867314.5036781393,806013.5319226221,4.030067659613111,MAX_HOLD,61300.97175551721,,2.0
2024-05-24,SRA,PULLBACK,3.4033999999999995,3.366,3.9,57.89473684210526,,2024-05-24,2024-05-30,6,3.8961,5876476.464711759,2895339.954163487,2830996.9442322417,14.15498472116121,TAKE_PROFIT,64343.00993124523,14.70588235294126,
2024-06-26,SRA,PULLBACK,4.2042,3.8609999999999998,4.9,43.75,,2024-06-26,2024-06-28,2,3.8571389999999997,4757147.614290471,-1651020.4081632677,-1708543.8775510227,-8.542719387755113,STOP_LOSS,57523.4693877551,2.06489675516224,
2024-06-27,SRA,PULLBACK,4.104099999999999,3.8609999999999998,4.9,41.176470588235276,,2024-06-27,2024-06-28,1,3.8571389999999997,4873175.604882923,-1203484.3205574881,-1261679.0940766518,-6.3083954703832585,STOP_LOSS,58194.77351916376,3.347280334728038,
2024-07-03,SRA,PULLBACK,4.004,3.762,4.7,41.1764705882353,,2024-07-03,2024-07-08,5,3.758238,4995004.995004996,-1227582.4175824157,-1285741.043956042,-6.428705219780211,STOP_LOSS,58158.62637362638,2.9411764705882364,
2024-07-04,SRA,PULLBACK,4.004,3.762,4.6,46.66666666666668,,2024-07-04,2024-07-08,4,3.758238,4995004.995004996,-1227582.4175824157,-1285741.043956042,-6.428705219780211,STOP_LOSS,58158.62637362638,2.521008403361343,
2024-05-20,SRA,EMA_CROSS,3.7037,3.3341639058033703,4.07,70.58823529411765,1.4363611197075203,2024-05-20,2024-05-31,11,4.065930000000001,5400005.4000054,1956043.95604396,1893109.890109894,9.46554945054947,TAKE_PROFIT,62934.06593406595,,
2023-12-28,TC6,PULLBACK,7.977969999999999,7.603199999999999,8.84,46.54545454545454,,2023-12-28,2024-01-08,11,8.83116,2506903.3851969866,2138864.8992162207,2075656.6018673964,10.378283009336982,TAKE_PROFIT,63208.29734882434,2.3718647764449265,
2024-01-03,TC6,PULLBACK,8.078069999999999,7.603199999999999,8.84,52.427184466019426,,2024-01-03,2024-01-08,5,8.83116,2475838.9070656733,1864529.522522093,1801732.72823831,9.00866364119155,TAKE_PROFIT,62796.794283783136,1.6495287060839716,
2024-01-05,TC6,PULLBACK,8.078069999999999,7.603199999999999,8.84,55.154639175257735,,2024-01-05,2024-01-08,3,8.83116,2475838.9070656733,1864529.522522093,1801732.72823831,9.00866364119155,TAKE_PROFIT,62796.794283783136,1.6495287060839716,
2024-05-29,TC6,PULLBACK,10.210199999999999,9.998999999999999,10.7,56.83453237410067,,2024-05-29,2024-06-05,7,10.6893,1958825.4882372532,938473.2914144695,877065.5814773478,4.385327907386738,TAKE_PROFIT,61407.709937121705,2.48756218905472,
2024-05-30,TC6,PULLBACK,10.210199999999999,9.998999999999999,10.7,53.48837209302322,,2024-05-30,2024-06-05,6,10.6893,1958825.4882372532,938473.2914144695,877065.5814773478,4.385327907386738,TAKE_PROFIT,61407.709937121705,2.48756218905472,
2024-05-31,TC6,PULLBACK,10.210199999999999,9.998999999999999,10.7,45.45454545454541,,2024-05-31,2024-06-05,5,10.6893,1958825.4882372532,938473.2914144695,877065.5814773478,4.385327907386738,TAKE_PROFIT,61407.709937121705,2.48756218905472,
2024-06-14,TC6,PULLBACK,10.610599999999998,10.097999999999999,12.2,57.142857142857146,,2024-06-14,2024-06-24,10,10.789200000000001,1884907.545284904,336644.4875878895,276139.52085650765,1.3806976042825383,END_OF_DATA,60504.966731381835,3.187250996015931,
2024-06-17,TC6,PULLBACK,10.8108,10.197000000000001,12.2,58.62068965517241,,2024-06-17,2024-06-24,7,10.789200000000001,1850001.85000185,-39960.03996003884,-99900.09990009878,-0.49950049950049386,END_OF_DATA,59940.059940059946,2.32172470978441,
2023-12-08,TC6,EMA_CROSS,8.168159999999999,7.019979655746922,8.976,92.64705882352943,8.36481449960969,2023-12-08,2024-01-08,31,8.641350000000001,2448531.8602965665,1158620.7909737383,1096882.8597872776,5.484414298936388,MAX_HOLD,61737.931186460606,,
2023-07-20,TDN,BREAKOUT,9.77977,9.2815,10.747,68.61313868613138,4.94348317200794,2023-07-20,2023-08-18,29,9.2722185,2045037.868988739,-1037962.0379620378,-1096405.0949050947,-5.482025474525474,STOP_LOSS,58443.056943056945,,
2023-12-04,TDN,BREAKOUT,8.23823,7.8185,9.053,63.82978723404256,1.6649798095290733,2023-12-04,2024-01-04,31,8.991,2427705.9513997547,1827504.2090351933,1764762.9527216405,8.823814763608203,MAX_HOLD,62741.25631355279,,
2024-03-13,TDN,BREAKOUT,10.47046,9.937000000000001,11.506000000000002,64.70588235294122,2.847547842460255,2024-03-13,2024-03-28,15,11.494494000000001,1910135.7533479906,1956043.9560439603,1893109.8901098943,9.465549450549473,TAKE_PROFIT,62934.06593406594,,
2023-12-28,TNA,BREAKOUT,5.855849999999999,5.557499999999999,6.4350000000000005,57.377049180327845,9.566986230044447,2023-12-28,2024-01-12,15,5.551942499999999,3415388.0307726464,-1037962.0379620388,-1096405.0949050956,-5.482025474525478,STOP_LOSS,58443.056943056945,,
2024-02-19,TNA,BREAKOUT,5.945939999999999,5.643,6.534000000000001,56.962025316455716,9.66045674432975,2024-02-19,2024-02-21,2,6.527466,3363639.7272760915,1956043.95604396,1893109.890109894,9.46554945054947,TAKE_PROFIT,62934.06593406595,,
2024-04-23,TNA,BREAKOUT,6.106099999999999,5.794999999999999,6.71,68.18181818181817,1.810088353654424,2024-04-23,2024-04-24,1,5.789204999999999,3275413.111478686,-1037962.0379620371,-1096405.094905094,-5.482025474525471,STOP_LOSS,58443.056943056945,,
2024-03-08,TNA,PULLBACK,6.096089999999999,5.7321,6.75,55.555555555555536,,2024-03-08,2024-03-18,10,5.7263679,3280791.45813136,-1212981.1075623876,-1271161.6359010441,-6.355808179505221,STOP_LOSS,58180.52833865641,1.8440905280804705,
2024-02-20,TNA,EMA_CROSS,6.356349999999999,5.592249206836937,6.985,73.50427350427351,2.77895136896548,2024-02-20,2024-03-22,31,5.934060000000001,3146459.839373226,-1328718.5255689148,-1386725.4477805614,-6.933627238902806,MAX_HOLD,58006.922211646626,,
2024-10-11,VKC,BREAKOUT,1.2011999999999998,1.14,1.32,62.49999999999999,5.315824620607741,2024-10-11,2024-10-18,7,1.13886,16650016.650016652,-1037962.0379620354,-1096405.0949050924,-5.482025474525462,STOP_LOSS,58443.056943056945,,
2024-01-11,VKC,PULLBACK,0.9008999999999999,0.891,1.0,50.0,,2024-01-11,2024-01-12,1,0.890109,22200022.200022202,-239560.439560437,-299201.0989010963,-1.4960054945054817,STOP_LOSS,59640.659340659346,11.111111111111098,
2024-06-07,VKC,PULLBACK,1.5014999999999998,1.386,1.7,57.142857142857146,,2024-06-07,2024-06-14,7,1.3846139999999998,13320013.320013322,-1556923.0769230777,-1614587.6923076932,-8.072938461538467,STOP_LOSS,57664.61538461539,1.7543859649122788,
2024-06-10,VKC,PULLBACK,1.5014999999999998,1.386,1.7,57.142857142857146,,2024-06-10,2024-06-14,4,1.3846139999999998,13320013.320013322,-1556923.0769230777,-1614587.6923076932,-8.072938461538467,STOP_LOSS,57664.61538461539,1.7543859649122788,
2024-06-11,VKC,PULLBACK,1.5014999999999998,1.386,1.7,57.142857142857146,,2024-06-11,2024-06-14,3,1.3846139999999998,13320013.320013322,-1556923.0769230777,-1614587.6923076932,-8.072938461538467,STOP_LOSS,57664.61538461539,1.7543859649122788,
2024-06-12,VKC,PULLBACK,1.5014999999999998,1.386,1.7,57.142857142857146,,2024-06-12,2024-06-14,2,1.3846139999999998,13320013.320013322,-1556923.0769230777,-1614587.6923076932,-8.072938461538467,STOP_LOSS,57664.61538461539,1.7543859649122788,
2024-03-08,VKC,EMA_CROSS,1.001,0.8803052369773868,1.1,100.0,8.08719835851377,2024-03-08,2024-03-15,7,0.8794249317404095,19980019.980019983,-2429072.2928989097,-2485428.6844595615,-12.427143422297808,STOP_LOSS,56356.39156065164,,
2024-03-19,VNH,PULLBACK,2.8027999999999995,2.475,4.0,53.57142857142856,,2024-03-19,2024-04-05,17,2.472525,7135721.421435708,-2356750.3924646745,-2413215.2668759776,-12.066076334379888,STOP_LOSS,56464.87441130299,3.692307692307696,
2024-03-25,VNH,PULLBACK,2.9028999999999994,2.574,4.0,54.83870967741936,,2024-03-25,2024-04-05,11,2.5714259999999998,6889662.062075857,-2283743.84236453,-2340318.226600983,-11.701591133004916,STOP_LOSS,56574.38423645321,3.3742331288343554,
2024-03-26,VNH,PULLBACK,2.9028999999999994,2.574,4.0,51.72413793103448,,2024-03-26,2024-04-05,10,2.5714259999999998,6889662.062075857,-2283743.84236453,-2340318.226600983,-11.701591133004916,STOP_LOSS,56574.38423645321,3.3742331288343554,
2024-03-27,VNH,PULLBACK,3.0029999999999997,2.574,4.0,53.33333333333334,,2024-03-27,2024-04-05,9,2.5714259999999998,6660006.660006661,-2874285.714285714,-2929974.2857142854,-14.649871428571426,STOP_LOSS,55688.571428571435,2.347417840375586,
2024-03-28,VNH,PULLBACK,2.9028999999999994,2.574,4.0,55.17241379310345,,2024-03-28,2024-04-05,8,2.5714259999999998,6889662.062075857,-2283743.84236453,-2340318.226600983,-11.701591133004916,STOP_LOSS,56574.38423645321,3.3742331288343554,
2024-04-01,VNH,PULLBACK,2.9028999999999994,2.574,4.0,43.99999999999999,,2024-04-01,2024-04-05,4,2.5714259999999998,6889662.062075857,-2283743.84236453,-2340318.226600983,-11.701591133004916,STOP_LOSS,56574.38423645321,3.3742331288343554,
2024-01-16,VNH,EMA_CROSS,2.5024999999999995,2.3377206531524912,2.75,57.14285714285715,1.9296915108713752,2024-01-16,2024-01-19,3,2.3353829324993387,7992007.992007993,-1335600.9390662203,-1393597.537657621,-6.967987688288105,STOP_LOSS,57996.598591400674,,
2024-07-05,VST,PULLBACK,3.4033999999999995,3.366,4.2,59.99999999999999,,2024-07-05,2024-07-12,7,3.362634,5876476.464711759,-239560.43956043743,-299201.0989010968,-1.496005494505484,STOP_LOSS,59640.659340659346,23.529411764706023,
2024-07-11,VST,PULLBACK,3.5035,3.366,4.2,50.0,,2024-07-11,2024-07-12,1,3.362634,5708577.137148566,-804144.4270015694,-862938.2103610671,-4.314691051805335,STOP_LOSS,58793.78335949765,5.223880597014931,
